Bills & Fees,Data & WiFi,Education,Emergency fund,Family & Friends,Going out,Groceries,Health,Loan Repayment,Miscellaneous,Rent / Mortgage,Shopping,Transport & Fuel,MERCHANT_NAME,MERCHANT_CATEGORIZED_AS,PURCHASE_VALUE,IS_PURCHASE_PAID_VIA_MPESA_SEND_MONEY,USER_AGE,USER_GENDER,USER_HOUSEHOLD,USER_INCOME,Day_MERCHANT,Month_MERCHANT,Year_MERCHANT,Hour_MERCHANT,Day_PURCHASED,Month_PURCHASED,Year_PURCHASED,Hour_PURCHASED
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,July,2020,7
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,170,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,November,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,December,2019,7
False,False,False,False,False,False,False,False,False,False,False,False,False,SLEEKS BEAUTY,Bills & Fees,600,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,October,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,210,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,March,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,FRUIT AND JUICE,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,November,2020,13
False,False,False,False,False,False,False,False,False,False,False,False,False,LEVI BEAUTY SHOP,Bills & Fees,600,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,November,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,FARMERS BUTCHERY,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,January,2022,10
False,False,False,False,False,False,False,False,False,False,False,False,False,JOYMART SUPERMARKET VIA KCB,Bills & Fees,300,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,23,September,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,COOLMART SUPERMARKET,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,March,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,AVENUE BOOKSHOP,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,September,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,December,2019,14
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR SRT,Bills & Fees,327,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,May,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,HOUSE OF LEATHER -WESTLANDS,Bills & Fees,1350,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,January,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,November,2019,4
False,False,False,False,False,False,False,False,False,False,False,False,False,JIMNAT INVESTMENTS,Bills & Fees,130,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,December,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,GITHUNGURI SELFRIDGES SUPERMARKET,Bills & Fees,2789,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,March,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR SRT,Bills & Fees,532,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,March,2022,13
False,False,False,False,False,False,False,False,False,False,False,False,False,METROMART LTD,Bills & Fees,632,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,May,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,GLADYS GATHIGIA WANJAU,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,April,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,GITHUNGURI SELFRIDGES SUPERMARKET,Bills & Fees,1054,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,June,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,UNION TOWERS CHICHEN INN,Bills & Fees,700,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,March,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,CHACAMBANA,Bills & Fees,45,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,September,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,800,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,February,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,FIVE STAR BEAUTY PRODUCTS LTD,Bills & Fees,3100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,February,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,740,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,September,2021,18
False,False,False,False,False,False,False,False,False,False,False,False,False,MJAIDENS FASHION HOUSE,Bills & Fees,250,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,December,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,HOSTPINNACLE KENYA,Bills & Fees,849,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,August,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,EDEN CYBER CAFE,Bills & Fees,60,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,October,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,September,2020,4
False,False,False,False,False,False,False,False,False,False,False,False,False,ESTHER MUTIE,Bills & Fees,135,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,December,2021,9
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,400,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,13,September,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,November,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR SRT,Bills & Fees,63,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,April,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,August,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,TUMAINI SELF SERVICES-UTAWALA,Bills & Fees,984,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,July,2019,12
False,False,False,False,False,False,False,False,False,False,False,False,False,MINT N SALT LIMITED,Bills & Fees,1000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,March,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,20,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,August,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,DAVID MUTURI,Bills & Fees,190,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,March,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,YEMEN RESTAURANT LTD,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,September,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,HEALTHY U-VAN SALE 1,Bills & Fees,1000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,June,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,December,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,KABZ  FRIES,Bills & Fees,350,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,January,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAMUEL MURIU,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,August,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS MOI AVENUE,Bills & Fees,80,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,April,2022,4
False,False,False,False,False,False,False,False,False,False,False,False,False,AMAYA TECHNOLOGY CO LTD - SARIT CENTRE,Bills & Fees,3507,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,December,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,May,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,THE BIG FISH WESTLAND,Bills & Fees,1400,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,September,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR SRT,Bills & Fees,4173,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,October,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,VISION SELF SERVICE,Bills & Fees,190,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,August,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,11,November,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NAIVAS MOI AVENUE,Bills & Fees,410,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,April,2022,4
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI LOCK SAVINGS,Bills & Fees,5000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,September,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,February,2021,19
False,False,False,False,False,False,False,False,False,False,False,False,False,CITY TRENDS INVESTMENT,Bills & Fees,580,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,January,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,K1 KLUB HOUSE 1,Bills & Fees,700,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,February,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,12,September,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,20,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,December,2019,8
False,False,False,False,False,False,False,False,False,False,False,False,False,THE MATER HOSPITAL - WESTLANDS CLINIC,Bills & Fees,1100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,April,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,TRIPLEPLAY EXPRESS SERVICES,Bills & Fees,1000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,March,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,HOUSE OF LEATHER - MBK,Bills & Fees,750,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,May,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,RACHUONYO WINES VIA M-PAYA,Bills & Fees,600,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,January,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,URBAN EMPIRE LIMITED-6,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,September,2020,15
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,20,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,July,2019,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,May,2020,16
False,False,False,False,False,False,False,False,False,False,False,False,False,EAGLE WHOLESALERS LTD  MAURINE,Bills & Fees,800,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,July,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,HEALTHY U-VAN SALE 1,Bills & Fees,395,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,January,2022,14
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,25,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,November,2020,18
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,September,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,JAMAAL YUMMY YUMMY,Bills & Fees,30,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,18,January,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,MONICA WANJIRU GITHUKI,Bills & Fees,250,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,December,2021,6
False,False,False,False,False,False,False,False,False,False,False,False,False,GETRINE AKINYI OPONDO,Bills & Fees,500,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,January,2022,15
False,False,False,False,False,False,False,False,False,False,False,False,False,M-PESA,Bills & Fees,5375,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,April,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,30,December,2019,13
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,26,November,2019,7
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,28,September,2020,4
False,False,False,False,False,False,False,False,False,False,False,False,False,FARMERS BUTCHERY,Bills & Fees,640,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,March,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,VISION SELF SERVICE,Bills & Fees,250,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,September,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,SLEEKS BEAUTY,Bills & Fees,1900,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,March,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,WERE OMONDI,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,January,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,170,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,KABZ  FRIES,Bills & Fees,20,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,31,January,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,ABEL TUTU WAFUBWA,Bills & Fees,180,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,April,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ZYKE LTD,Bills & Fees,236,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,21,August,2020,17
False,False,False,False,False,False,False,False,False,False,False,False,False,BALTIC TEXTILE TRADING LUMUMBA DRIVE,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,August,2019,14
False,False,False,False,False,False,False,False,False,False,False,False,False,BOMAS OF KENYA,Bills & Fees,600,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,April,2022,5
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER NGANGA KARUGA,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,December,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,THE MATER HOSPITAL - WESTLANDS CLINIC,Bills & Fees,2955,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,February,2021,9
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR TRM,Bills & Fees,2050,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,March,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,SLEEKS BEAUTY,Bills & Fees,150,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,22,August,2020,13
False,False,False,False,False,False,False,False,False,False,False,False,False,URBAN EATERY LIMITED,Bills & Fees,2700,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,August,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,M-SHWARI ACCOUNT,Bills & Fees,7000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,September,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR TRM,Bills & Fees,2581,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,December,2019,16
False,False,False,False,False,False,False,False,False,False,False,False,False,YEMEN RESTAURANT LTD,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,November,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,December,2020,12
False,False,False,False,False,False,False,False,False,False,False,False,False,KIBANGABOOKS ENTERPRISES - CO-OP,Bills & Fees,2590,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,August,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,GLADYS GATHIGIA WANJAU,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,20,March,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,HUHUS PIZZA LIMITED HO,Bills & Fees,450,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,February,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,130,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,May,2021,10
False,False,False,False,False,False,False,False,False,False,False,False,False,COUNCIL OF LEGAL EDUCATION,Bills & Fees,45000,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,February,2022,17
False,False,False,False,False,False,False,False,False,False,False,False,False,TYRA'S COLLECTIONS,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,August,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,NHIF,Bills & Fees,500,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,July,2021,11
False,False,False,False,False,False,False,False,False,False,False,False,False,DAVID MUTURI,Bills & Fees,190,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,February,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,DELUXE DISHES,Bills & Fees,300,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,15,March,2022,12
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,2,September,2020,4
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,5,April,2020,19
False,False,False,False,False,False,False,False,False,False,False,False,False,TUSKYS -UNITED,Bills & Fees,64,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,1,June,2020,9
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,25,October,2019,13
False,False,False,False,False,False,False,False,False,False,False,False,False,JUKWAA LOUNGE,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,October,2019,10
False,False,False,False,False,False,False,False,False,False,False,False,False,EASY COACH RAILWAYS-NRBHQ 10,Bills & Fees,1500,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,July,2021,12
False,False,False,False,False,False,False,False,False,False,False,False,False,CREAMY INN WESTLANDS,Bills & Fees,120,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,September,2021,4
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,80,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,10,March,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,120,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,March,2021,17
False,False,False,False,False,False,False,False,False,False,False,False,False,PETER MUIRURI,Bills & Fees,150,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,January,2022,10
False,False,False,False,False,False,False,False,False,False,False,False,False,ANNE GATHONI WAINAINA,Bills & Fees,245,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,October,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SHIVLING SUPERMARKET HOMABAY,Bills & Fees,389,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,4,January,2021,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NYAMA MAMA EXPRESS - VILLAGE,Bills & Fees,2650,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,14,February,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,RODA ALUOCH OYOO,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,September,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,GOOD TIMES FASHION,Bills & Fees,3200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,November,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,220,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,7,February,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,ZURI GENESIS CO LTD,Bills & Fees,70,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,September,2020,4
False,False,False,False,False,False,False,False,False,False,False,False,False,NHIF,Bills & Fees,1500,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,27,January,2022,16
False,False,False,False,False,False,False,False,False,False,False,False,False,DAVID MATHU NGUGI,Bills & Fees,450,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,9,November,2021,16
False,False,False,False,False,False,False,False,False,False,False,False,False,BESTON K LIMITED CAFA,Bills & Fees,200,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,19,August,2020,11
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,December,2019,19
False,False,False,False,False,False,False,False,False,False,False,False,False,SAFARICOM LIMITED,Bills & Fees,50,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,24,August,2020,6
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR TRM,Bills & Fees,2204,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,November,2019,8
False,False,False,False,False,False,False,False,False,False,False,False,False,BUZZ CUTS BARBER,Bills & Fees,100,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,3,October,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,MUTT PHONE AND COMPUTER ACCESSORIES,Bills & Fees,300,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,16,October,2019,15
False,False,False,False,False,False,False,False,False,False,False,False,False,NAOMI  GATHUU,Bills & Fees,190,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,29,April,2021,14
False,False,False,False,False,False,False,False,False,False,False,False,False,THE MATER HOSPITAL - WESTLANDS CLINIC,Bills & Fees,1025,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,8,April,2021,13
False,False,False,False,False,False,False,False,False,False,False,False,False,CARREFOUR SRT,Bills & Fees,250,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,17,May,2022,11
False,False,False,False,False,False,False,False,False,False,False,False,False,M-PESA,Bills & Fees,8720,False,25.0,Female,1,23000,13.026809651474531,5.0,2021.71581769437,12.292225201072386,6,January,2022,8
